"id","quantity","unit","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by","name"
"1354","440","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"440 mg/vial"
"1355","330.9","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"330.9 mg/ml"
"1356","550","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"550 mg/ml"
"1357","40","mg + 30 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 mg + 30 mg/ml"
"1358","150","IU/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 IU/vial"
"1359","600","mg/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"600 mg/30 ml"
"1360","2","gm/20 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 gm/20 gm"
"1361","60","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 gm/100 gm"
"1362","40","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 mcg"
"1363","4.72","gm + 100 mg + 2 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4.72 gm + 100 mg + 2 gm"
"1364","4","gm + 50 mg + 2 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 gm + 50 mg + 2 gm"
"1365","15","gm/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 gm/vial"
"1366","240","mg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"240 mg/2 ml"
"1367","20","gm + 4 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 gm + 4 gm/100 ml"
"1368","150","Lac IU + 22.5 Lac IU + 1500 mg/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 Lac IU + 22.5 Lac IU + 1500 mg/30 ml"
"1369","100","mg + 750 mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 750 mg/5 ml"
"1370","10","Lac IU + 2 gm + 15 Lac IU/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 Lac IU + 2 gm + 15 Lac IU/10 ml"
"1371","50","Lac IU + 10 gm + 75 Lac IU/50 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 Lac IU + 10 gm + 75 Lac IU/50 ml"
"1372","1.5","gm + 6 gm/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.5 gm + 6 gm/30 ml"
"1373","60","mg/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 mg/30 ml"
"1374","4.5","gm/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4.5 gm/30 ml"
"1375","3.216","gm + 17.5 gm + 8 gm + 600 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3.216 gm + 17.5 gm + 8 gm + 600 mg/100 ml"
"1376","22.2","gm + 44.4 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"22.2 gm + 44.4 gm/100 gm"
"1377","110","mg + 4.8 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"110 mg + 4.8 gm/100 gm"
"1378","81","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"81 mg"
"1379","1","gm + 1.8 gm + 400 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 gm + 1.8 gm + 400 mg/100 gm"
"1380","5","mcg + 50 mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mcg + 50 mcg/Puff"
"1381","5","mcg + 100 mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mcg + 100 mcg/Puff"
"1382","5","mcg + 200 mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mcg + 200 mcg/Puff"
"1383","14.375","gm + 70 gm + 22.5 gm/250 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"14.375 gm + 70 gm + 22.5 gm/250 ml"
"1384","28.75","gm + 140 gm + 45 gm/500 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"28.75 gm + 140 gm + 45 gm/500 ml"
"1385","100","mcg + 6 mcg + 10 mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mcg + 6 mcg + 10 mcg/Puff"
"1386","1","mg + 2.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg + 2.5 mg"
"1387","120","mg + 600 mg/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"120 mg + 600 mg/30 ml"
"1388","200","mg + 1000 mg/50 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 1000 mg/50 ml"
"1389","5.75","gm + 28 gm + 9 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5.75 gm + 28 gm + 9 gm/100 ml"
"1390","62.5","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"62.5 mg"
"1391","24","gm + 54.22 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"24 gm + 54.22 gm/100 ml"
"1392","12","gm + 4 gm + 2 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12 gm + 4 gm + 2 gm/100 gm"
"1393","27","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"27 mg"
"1394","16.74","gm + 16.74 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"16.74 gm + 16.74 gm/100 ml"
"1395","17","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"17 gm/100 ml"
"1396","750","mg + 15 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"750 mg + 15 gm/100 ml"
"1397","200","mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg/100 gm"
"1398","137","mcg + 50 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"137 mcg + 50 mcg"
"1399","500","gm/KG","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 gm/KG"
"1400","7","gm + 7 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"7 gm + 7 gm/100 gm"
"1401","25","mg + 200 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg + 200 mg"
