"id","name","slug","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by"
"1731","Nitroglycerin","nitroglycerin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1732","Benzathine Penicillin + Procaine Benzylpenicillin","benzathine-penicillin-+-procaine-benzylpenicillin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1733","Benzylpenicillin + Procaine Benzylpenicillin","benzylpenicillin-+-procaine-benzylpenicillin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1734","Gadodiamide","gadodiamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1735","Barium Sulphate","barium-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1736","Insulin Lispro","insulin-lispro","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1737","Protamin Sulphate","protamin-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1738","Calcium Chloride + Magnesium Hydroxide + Potassium Chloride + Sodium Acetate + Sodium Chloride + Sodium Citrate","calcium-chloride-+-magnesium-hydroxide-+-potassium-chloride-+-sodium-acetate-+-sodium-chloride-+-sodium-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1739","Pyridostigmine","pyridostigmine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1740","Purified Water","purified-water","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1741","Ferric Pyrophosphate Citrate (Eq. To Iron (Iii)","ferric-pyrophosphate-citrate-(eq.-to-iron-(iii)","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1742","Tolvaptan","tolvaptan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1743","Amoxicillin Capsule + Vonoprazan Tablet","amoxicillin-capsule-+-vonoprazan-tablet","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1744","Dehydroepiandrosterone","dehydroepiandrosterone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1745","Boric Acid","boric-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1746","Noradrenaline","noradrenaline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1747","Liquid Glucose","liquid-glucose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1748","Antioxident + Ascorbic Acid + Choline + Cobalt + Copper + Cyanocobalamin + Elemental Iron + Folic Acid + Iodine + Manganese + Nicotinamide + Pantothenic acid + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin D + Vitamin E + Vitamin K + Zinc","antioxident-+-ascorbic-acid-+-choline-+-cobalt-+-copper-+-cyanocobalamin-+-elemental-iron-+-folic-acid-+-iodine-+-manganese-+-nicotinamide-+-pantothenic-acid-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-a-+-vitamin-b1-+-vitamin-d-+-vitamin-e-+-vitamin-k-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1749","Thiophanate","thiophanate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1750","Sulphaquinoxaline","sulphaquinoxaline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1751","Chloroxylenol + Triclosan","chloroxylenol-+-triclosan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1752","Sacaharin Sodium","sacaharin-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1753","Biotin + Choline Chloride + Cobalt + Copper + Cyanocobalamin + DL-Methionine + Elemental Iron + Folic Acid + Iodine + Manganese + Nicotinamide + Pantothenic acid + Pyridoxine Hydrochloride + Riboflavin + Selenium + Tetracycline Hydrochloride + Vitamin A + Vitamin B1 + Vitamin D + Vitamin E + Vitamin K + Zinc","biotin-+-choline-chloride-+-cobalt-+-copper-+-cyanocobalamin-+-dl-methionine-+-elemental-iron-+-folic-acid-+-iodine-+-manganese-+-nicotinamide-+-pantothenic-acid-+-pyridoxine-hydrochloride-+-riboflavin-+-selenium-+-tetracycline-hydrochloride-+-vitamin-a-+-vitamin-b1-+-vitamin-d-+-vitamin-e-+-vitamin-k-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1754","Fluorescein Sodium","fluorescein-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1755","Fluormetholone + Neomycin Sulphate","fluormetholone-+-neomycin-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1756","Sodium Citrate","sodium-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1757","Calcium Hydrogen Phosphate","calcium-hydrogen-phosphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1758","Potassium Iodide","potassium-iodide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1759","Amprolium + Ethopabate","amprolium-+-ethopabate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1760","Hexachlorophene","hexachlorophene","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1761","Dinoprostone","dinoprostone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1762","Oxyphencyclimine Hydrochloride","oxyphencyclimine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1763","Oxytetracycline + Polymixin B Sulphate","oxytetracycline-+-polymixin-b-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1764","Procaine Benzylpenicillin + Streptomycin","procaine-benzylpenicillin-+-streptomycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1765","Biotin + Choline + Cobalt + Copper + Cyanocobalamin + DL-Methionine + Dexpanthanol + Ferric Ammonium Citrate + Glycine + Inositol + L-Lysine HCl + Nicotinamide + Pyridoxine Hydrochloride + Vitamin B1 + Vitamin B2","biotin-+-choline-+-cobalt-+-copper-+-cyanocobalamin-+-dl-methionine-+-dexpanthanol-+-ferric-ammonium-citrate-+-glycine-+-inositol-+-l-lysine-hcl-+-nicotinamide-+-pyridoxine-hydrochloride-+-vitamin-b1-+-vitamin-b2","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1766","Neomycin Sulphate + Prednisolone","neomycin-sulphate-+-prednisolone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1767","Chlorhexidine Gluconate + Lidocaine Hydrochloride","chlorhexidine-gluconate-+-lidocaine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1768","Morantel Citrate + Oxyclozanide","morantel-citrate-+-oxyclozanide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1769","Salmon Oil","salmon-oil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1770","Copper + Folic Acid + Iodine + Iron + Niacin + Pyridoxine + Riboflavin + Selenium + Vitamin A + Vitamin B1 + Vitamin B12 + Vitamin C + Vitamin D + Vitamin E + Zinc","copper-+-folic-acid-+-iodine-+-iron-+-niacin-+-pyridoxine-+-riboflavin-+-selenium-+-vitamin-a-+-vitamin-b1-+-vitamin-b12-+-vitamin-c-+-vitamin-d-+-vitamin-e-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1771","Prednisolone Anhydrous","prednisolone-anhydrous","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1772","Testosterone Undecanoate","testosterone-undecanoate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1773","Drospirenone + Estradiol","drospirenone-+-estradiol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1774","Ritonavir","ritonavir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1775","Levomilnacipran","levomilnacipran","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1776","Riluzole","riluzole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1777","Vilazodone Hydrochloride","vilazodone-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1778","Diroximel Fumarate","diroximel-fumarate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1779","Bacteriostatic Water","bacteriostatic-water","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1780","Prednisolone Sodium Phosphate","prednisolone-sodium-phosphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1781","Calcium (Coral Calcium) + Cholecalciferol (Vit. D3)","calcium-(coral-calcium)-+-cholecalciferol-(vit.-d3)","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1782","Ascorbic Acid + Elemental Iron","ascorbic-acid-+-elemental-iron","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1783","Cholecalciferol (Vit. D3) + Copper + Folic Acid + Iodine + Iron + Niacinamide + Selenium + Vitamin A + Vitamin B1 + Vitamin B12 + Vitamin B2 + Vitamin B6 + Vitamin C + Vitamin E + Zinc","cholecalciferol-(vit.-d3)-+-copper-+-folic-acid-+-iodine-+-iron-+-niacinamide-+-selenium-+-vitamin-a-+-vitamin-b1-+-vitamin-b12-+-vitamin-b2-+-vitamin-b6-+-vitamin-c-+-vitamin-e-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1784","Valproic Acid","valproic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1785","Estradiol + Progesterone","estradiol-+-progesterone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1786","Topotecan","topotecan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1787","Nitrofurantoin + Nitrofurantoin Microcrystals","nitrofurantoin-+-nitrofurantoin-microcrystals","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1788","Minocycline","minocycline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1789","Cyclizine Hydrochloride","cyclizine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1790","Oxygenium","oxygenium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1791","Naftidrofuryl Oxalate","naftidrofuryl-oxalate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1792","Diclofenac Diethylamine","diclofenac-diethylamine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1793","6-Aminopenicillanic Acid","6-aminopenicillanic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1794","Ascorbic Acid + Folic Acid + Iron + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Thiamine + Zinc Sulphate","ascorbic-acid-+-folic-acid-+-iron-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-thiamine-+-zinc-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1795","Dex-Ketoprofen Trometamol","dex-ketoprofen-trometamol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1796","Bimatoprost + Timolol","bimatoprost-+-timolol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1797","Eluxadoline","eluxadoline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1798","Formoterol Fumarate + Glycopyrronium","formoterol-fumarate-+-glycopyrronium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1799","Benzocaine","benzocaine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1800","Formoterol Fumarate","formoterol-fumarate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1801","Nateglinide","nateglinide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1802","Naloxone Hydrochloride","naloxone-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1803","Oxazepam","oxazepam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1804","Abacavir + Lamivudine + Zidovudine","abacavir-+-lamivudine-+-zidovudine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1805","Betahistine Mesilate","betahistine-mesilate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1806","Hydrocortisone Acetate + Pramoxine","hydrocortisone-acetate-+-pramoxine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1807","Nevirapine","nevirapine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1808","Miconazole Nitrate","miconazole-nitrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1809","Diflorasone Diacetate","diflorasone-diacetate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1810","Aliskiren + Hydrochlorothiazide","aliskiren-+-hydrochlorothiazide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1811","Eslicarbazepine Acetate","eslicarbazepine-acetate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1812","Ascorbic Acid + Betaine + Calcium Chloride Dihydrate + Magnesium Chloride Hexahydrate + Potassium Chloride + Sodium Chloride","ascorbic-acid-+-betaine-+-calcium-chloride-dihydrate-+-magnesium-chloride-hexahydrate-+-potassium-chloride-+-sodium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1813","Cyanocobalamin + Iron (Iii) Hydroxide Dextran Complex","cyanocobalamin-+-iron-(iii)-hydroxide-dextran-complex","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1814","Diminazine Aceturate + Phenazone","diminazine-aceturate-+-phenazone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1815","Ivermectin + Triclabendazole","ivermectin-+-triclabendazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1816","Praziquantel + Pyrantel","praziquantel-+-pyrantel","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1817","Dexpanthanol + Nicotinamide + Vitamin A + Vitamin B1 + Vitamin B12 + Vitamin B2 + Vitamin B3 + Vitamin B6 + Vitamin E","dexpanthanol-+-nicotinamide-+-vitamin-a-+-vitamin-b1-+-vitamin-b12-+-vitamin-b2-+-vitamin-b3-+-vitamin-b6-+-vitamin-e","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1818","Selenium + Vitamin E","selenium-+-vitamin-e","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1819","Eucalypytol + Menthol + Methyl Salicylate + Sodium Fluoride + Thymol","eucalypytol-+-menthol-+-methyl-salicylate-+-sodium-fluoride-+-thymol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1820","Nicotinamide","nicotinamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1821","Garlic Oil","garlic-oil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1822","Carvedilol Phosphate","carvedilol-phosphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1823","Sodium Polystyrene Sulfonate","sodium-polystyrene-sulfonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1824","Colistimethate Sodium","colistimethate-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1825","Colistin","colistin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1826","Aclidinium Bromide + Formoterol Fumarate Dihydrate","aclidinium-bromide-+-formoterol-fumarate-dihydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1827","Eucalyptus Oil + Menthol","eucalyptus-oil-+-menthol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1828","Enramycin","enramycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1829","Miconazole Nitrate + White Soft Paraffin + Zinc Oxide","miconazole-nitrate-+-white-soft-paraffin-+-zinc-oxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1830","5 Aminosalicylic Acid","5-aminosalicylic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1831","Entacapone","entacapone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1832","Cypermethrin","cypermethrin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1833","Pyrimethamine + Sulfaquinoxaline Sodium","pyrimethamine-+-sulfaquinoxaline-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1834","Chalk + Kaolin","chalk-+-kaolin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1835","Ginger + Nux vomica + Sodium Bicarbonate","ginger-+-nux-vomica-+-sodium-bicarbonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1836","Mepyramine Maleate","mepyramine-maleate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1837","Dimethothiazine Mesylate","dimethothiazine-mesylate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1838","Dibromopropamidine Isethionate","dibromopropamidine-isethionate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1839","Trimipramine","trimipramine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1840","Gallamine Triethiodide","gallamine-triethiodide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1841","Pholcodine","pholcodine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1842","Tolmetin","tolmetin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1843","Metamizol","metamizol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1844","Drospirenone + Ethinylestradiol + Ferrous Fumarate","drospirenone-+-ethinylestradiol-+-ferrous-fumarate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1845","Ethinylestradiol + Ferrous Fumarate + Lynestrenol","ethinylestradiol-+-ferrous-fumarate-+-lynestrenol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1846","Amoxicillin + Clavulanate Acid","amoxicillin-+-clavulanate-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1847","Iodixanol","iodixanol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1848","Epinephrine + Lidocaine","epinephrine-+-lidocaine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1849","Trisodium Citrate Dihydrate","trisodium-citrate-dihydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1850","Etonogestrel","etonogestrel","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1851","Dinoprost","dinoprost","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1852","Diethylstilbestrol","diethylstilbestrol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1853","Morantel Citrate","morantel-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1854","Iron Dextran","iron-dextran","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1855","Trustuzumab","trustuzumab","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1856","Gadoversetamide","gadoversetamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1857","Chondroitin Sulfate Sodium + Sodium Hyaluronate","chondroitin-sulfate-sodium-+-sodium-hyaluronate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1858","Hyaluronidase","hyaluronidase","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1859","Sodium Diacetate","sodium-diacetate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1860","Azelaic Acid","azelaic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1861","Lacosamide","lacosamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1862","Aluminium Hydroxide + Aluminium Hydroxide Gel + Magnesium Hydroxide + Simethicone","aluminium-hydroxide-+-aluminium-hydroxide-gel-+-magnesium-hydroxide-+-simethicone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1863","Lincomycin Base + Spectinomycin","lincomycin-base-+-spectinomycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1864","Melengestrol Acetate + Zilpaterol Hydrochloride","melengestrol-acetate-+-zilpaterol-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1865","Citric Acid + Lactic Acid + Potassium Bitartrate","citric-acid-+-lactic-acid-+-potassium-bitartrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1866","Formoterol Fumarate Dihydrate + Mometasone Furoate","formoterol-fumarate-dihydrate-+-mometasone-furoate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1867","Boric Acid + Calcium Gluconate + Magnesium Hypophosphite Hexahydrate","boric-acid-+-calcium-gluconate-+-magnesium-hypophosphite-hexahydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1868","Elemental Zinc","elemental-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1869","Beclomethasone Dipropionate + Formoterol Fumarate Dihydrate + Glycopyrronium","beclomethasone-dipropionate-+-formoterol-fumarate-dihydrate-+-glycopyrronium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1870","Estradiol Valerate + Medroxyprogesterone Acetate","estradiol-valerate-+-medroxyprogesterone-acetate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1871","Pranlukast Hydrate","pranlukast-hydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1872","Xylazine","xylazine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1873","Difloxacin","difloxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1874","Isoflupredone Acetate","isoflupredone-acetate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1875","Hydroxypropyl Methyl Cellulose","hydroxypropyl-methyl-cellulose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1876","Bosentan","bosentan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1877","Disodium Hydrogen Phosphate Dodecahydrate + Sodium Dihydrogen Phosphate Dihydrate","disodium-hydrogen-phosphate-dodecahydrate-+-sodium-dihydrogen-phosphate-dihydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1878","Propafenone Hydrochloride","propafenone-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1879","Hydrous Benzoyl Peroxide","hydrous-benzoyl-peroxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1880","Coal Tar Solution + Precipitated Sulpher + Salicylic Acid","coal-tar-solution-+-precipitated-sulpher-+-salicylic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1881","Selegiline Hydrochloride","selegiline-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1882","Dofetilide","dofetilide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1883","Imiquimod","imiquimod","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1884","Colesevelam Hydrochloride","colesevelam-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1885","Procainamide Hydrochloride","procainamide-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1886","Dronedarone","dronedarone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1887","Trospium Chloride","trospium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1888","White Soft Paraffin","white-soft-paraffin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1889","Desmopressin Acetate","desmopressin-acetate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1890","Cetrimide + Disodium Edetate","cetrimide-+-disodium-edetate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1891","Apomorphine Hydrochloride","apomorphine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1892","Cariprazine","cariprazine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1893","Precipitated Sulpher + Salicylic Acid","precipitated-sulpher-+-salicylic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1894","Vasline","vasline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1895","Methoxsalen","methoxsalen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1896","Lidocaine + Tetracaine","lidocaine-+-tetracaine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1897","Aspirin Immediate Release Tablet + Dipyridamole Extended Release Pellets","aspirin-immediate-release-tablet-+-dipyridamole-extended-release-pellets","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1898","Epinephrine + Lidocaine Hydrochloride","epinephrine-+-lidocaine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
